,person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G
22441,28,50000,0.0,7000,6.92,0,0.14,N,9,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
22442,28,50000,0.0,7000,8.32,0,0.14,N,5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
22443,29,50400,6.0,7000,6.17,0,0.14,N,8,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
22444,29,55000,13.0,8000,13.72,0,0.15,N,9,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
22445,29,52000,13.0,7000,16.77,0,0.13,N,5,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
22446,33,55000,5.0,15000,6.54,0,0.27,N,6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22447,28,52000,3.0,7000,11.99,0,0.13,N,8,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
22449,27,55000,2.0,9600,9.62,0,0.17,N,9,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22450,31,52249,7.0,7000,7.49,0,0.13,N,7,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
22451,31,55000,3.0,6250,9.99,0,0.11,N,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
22452,30,55000,4.0,12000,5.79,0,0.22,N,10,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22453,28,55000,5.0,4800,5.79,0,0.09,N,6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22454,27,55000,0.0,11000,5.42,0,0.2,N,9,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22455,28,53000,0.0,7000,9.88,0,0.13,N,9,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
22456,27,53250,1.0,7000,10.37,0,0.13,N,6,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
22458,28,48000,0.0,7000,12.68,1,0.15,N,10,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
22459,30,55000,3.0,12000,10.38,0,0.22,N,8,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
22460,34,55000,4.0,7000,8.88,0,0.13,N,9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
22461,30,85000,14.0,7000,10.65,0,0.08,N,9,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
22462,30,85000,4.0,7000,8.9,0,0.08,N,5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
22463,27,85000,2.0,7000,13.99,0,0.08,Y,9,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
22464,29,85000,3.0,7000,6.92,0,0.08,N,8,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
22465,31,55000,2.0,8000,7.14,0,0.15,N,10,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22466,29,55000,3.0,6400,7.88,0,0.12,N,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22467,35,90000,15.0,7000,11.71,0,0.08,N,9,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
22468,32,55000,4.0,6500,13.98,0,0.12,N,10,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
22469,28,49000,5.0,19750,15.58,1,0.4,Y,9,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
22470,32,40100,3.0,7175,12.99,0,0.18,Y,7,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
22471,31,55000,0.0,4500,7.14,0,0.08,N,6,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22472,35,17280,6.0,7200,12.36,1,0.42,Y,8,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
22473,27,18200,8.0,7200,7.49,1,0.4,N,9,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
22474,32,55000,0.0,9000,13.85,0,0.16,N,10,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
22475,29,55000,4.0,10000,11.36,0,0.18,N,8,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
22476,31,55000,15.0,8000,7.51,0,0.15,N,8,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22477,31,55000,0.0,15000,11.36,0,0.27,N,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
22478,33,55000,4.0,12000,7.51,0,0.22,N,9,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
22479,29,26400,4.0,7200,7.49,0,0.27,N,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
22480,30,55000,6.0,21250,15.7,0,0.39,Y,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
22481,32,55000,16.0,7000,13.48,0,0.13,Y,8,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
22482,34,28800,0.0,7200,11.99,1,0.25,N,10,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
22483,27,29120,6.0,7200,13.11,0,0.25,N,6,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
22484,30,55000,2.0,6500,10.99,0,0.12,N,9,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22485,31,30000,2.0,7200,15.96,0,0.24,Y,6,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
22487,33,30000,6.0,7200,12.69,1,0.24,N,10,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
22489,27,30000,1.0,7200,7.29,0,0.24,N,7,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
22490,30,30000,7.0,7200,10.36,0,0.24,N,6,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
22491,29,31000,1.0,7200,11.03,1,0.23,N,8,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
22492,33,31500,16.0,7200,5.79,0,0.23,N,6,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
22493,35,55000,4.0,8500,7.88,0,0.15,N,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
22494,35,32000,3.0,7200,12.61,0,0.23,N,5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
22495,29,33000,2.0,7200,11.71,1,0.22,N,10,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
22496,35,34200,3.0,7200,6.99,0,0.21,N,6,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
22497,34,35000,2.0,7200,12.42,0,0.21,N,9,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
22498,28,35000,2.0,7200,7.66,0,0.21,N,6,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
22499,32,55000,4.0,15250,16.35,0,0.28,Y,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
22500,32,38000,0.0,7200,10.08,0,0.19,N,7,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
22502,27,40000,1.0,7200,13.22,0,0.18,N,6,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
22503,31,40000,4.0,7200,9.63,0,0.18,N,8,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
22504,31,40351,12.0,7200,7.29,0,0.18,N,9,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
22505,33,55000,4.0,8000,11.14,0,0.15,N,9,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
22506,30,41000,0.0,7200,7.49,0,0.18,N,5,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
22507,28,55000,4.0,10650,11.58,0,0.19,N,8,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
22508,31,41196,1.0,7200,7.9,0,0.17,N,7,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
22509,34,35316,5.0,7200,14.84,1,0.2,N,10,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
22510,30,42000,2.0,7200,10.99,0,0.17,N,6,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
22511,27,42504,2.0,7200,10.59,0,0.17,N,6,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
22512,29,43108,7.0,7200,6.03,0,0.17,N,7,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
22513,27,39000,4.0,7200,10.65,1,0.18,N,5,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
22514,28,55000,2.0,18000,14.11,0,0.33,N,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
22515,34,39000,5.0,7200,11.71,1,0.18,N,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
22516,30,48000,1.0,7200,10.39,0,0.15,N,8,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
22517,33,49000,6.0,7200,12.42,0,0.15,N,7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
22518,35,50000,6.0,7200,11.99,0,0.14,N,9,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
22519,27,55000,8.0,7500,12.22,0,0.14,Y,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
22521,30,55000,0.0,12000,13.55,0,0.22,N,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
22522,27,49000,0.0,15000,9.76,1,0.31,N,7,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
22523,28,56052,8.0,7200,11.28,0,0.13,Y,8,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
22524,27,55140,8.0,10000,13.49,0,0.18,Y,8,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
22525,27,60000,4.0,7200,8.9,0,0.12,N,7,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
22526,28,60000,5.0,7200,5.42,0,0.12,N,7,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
22527,27,60000,0.0,7200,7.74,0,0.12,N,10,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
22528,27,49200,2.0,7500,16.32,1,0.15,N,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
22529,28,62000,4.0,7200,12.99,0,0.12,Y,9,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
22531,28,55200,12.0,3000,11.72,0,0.05,N,10,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
22532,28,65000,2.0,7200,13.98,0,0.11,Y,8,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
22533,29,65000,1.0,7200,11.12,0,0.11,N,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
22536,27,49500,7.0,4750,15.27,1,0.1,N,7,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
22538,29,75000,2.0,7200,7.9,0,0.1,N,10,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
22539,28,75000,8.0,7200,9.88,0,0.1,N,7,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
22540,29,55530,13.0,18825,8.9,0,0.34,N,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
22544,27,55596,5.0,2000,7.51,0,0.04,N,9,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
22545,32,55600,14.0,8800,9.99,0,0.16,N,6,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22546,27,55600,2.0,4200,10.37,0,0.08,N,9,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22547,27,82500,0.0,7200,14.22,0,0.09,Y,9,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
22548,33,83000,5.0,7200,8.0,0,0.09,N,8,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
22551,31,55680,7.0,4000,12.73,0,0.07,N,7,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
22552,30,55684,13.0,5200,12.69,0,0.09,N,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22554,32,85000,9.0,7200,11.58,0,0.08,N,10,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
22555,28,55704,12.0,8400,7.51,0,0.15,N,9,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22556,31,55728,0.0,13000,10.62,0,0.23,N,9,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22557,30,49777,7.0,6000,14.54,1,0.12,N,6,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
22558,27,85000,0.0,7200,7.68,0,0.08,N,10,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
22560,30,90000,2.0,7200,11.99,0,0.08,N,7,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
22561,33,55920,9.0,22000,7.88,0,0.39,N,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
22563,28,90000,0.0,7200,5.42,0,0.08,N,5,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
22565,27,98500,5.0,7200,14.35,0,0.07,Y,6,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
22566,28,112123,2.0,7200,8.59,0,0.06,N,9,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
22567,27,56000,7.0,1000,14.65,0,0.02,N,8,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
22568,27,120000,0.0,7200,7.29,0,0.06,N,10,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
22569,29,125004,3.0,7200,9.99,0,0.06,N,6,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
22570,33,56000,13.0,12000,6.62,0,0.21,N,6,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
22571,29,28800,2.0,7225,6.92,0,0.25,N,7,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
22572,30,20800,0.0,7250,8.0,1,0.35,N,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
22573,29,56000,5.0,9200,6.03,0,0.16,N,9,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
22574,28,39750,5.0,7250,8.49,0,0.18,N,8,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
22576,29,35000,6.0,7300,11.71,0,0.21,N,9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
22577,29,56000,8.0,6000,10.99,0,0.11,N,9,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22578,28,56000,4.0,15000,7.49,0,0.27,N,9,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22580,27,50000,5.0,7300,7.29,0,0.15,N,9,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
22581,33,50000,14.0,10000,16.89,1,0.2,N,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
22582,30,115000,7.0,7300,10.25,0,0.06,N,9,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
22583,28,44995,2.0,7350,7.49,0,0.16,N,10,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
22584,27,56000,4.0,10050,9.63,0,0.18,N,8,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
22585,32,31000,2.0,7400,16.77,1,0.24,Y,9,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
22587,33,69000,8.0,7400,9.76,0,0.11,N,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
22588,31,56000,3.0,12000,6.54,0,0.21,N,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
22589,32,56000,13.0,3000,8.88,0,0.05,N,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22590,28,140000,0.0,7400,6.03,0,0.05,N,9,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
22591,28,56000,10.0,12000,14.72,0,0.21,Y,7,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
22592,29,55000,6.0,7450,15.62,0,0.14,N,8,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
22593,27,62900,9.0,7450,15.99,1,0.1,N,10,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
22595,29,56000,0.0,6000,13.23,0,0.11,Y,7,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
22596,34,56000,0.0,5600,11.86,0,0.1,N,7,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22597,28,20000,0.0,7500,9.76,1,0.38,N,9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
22598,33,56000,2.0,11500,7.14,0,0.21,N,10,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22599,32,56000,5.0,10000,7.14,0,0.18,N,8,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22600,29,56000,8.0,13000,7.88,0,0.23,N,5,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22601,30,21996,4.0,7500,10.37,1,0.34,N,9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
22602,31,56000,4.0,8000,8.59,0,0.14,N,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
22603,30,56000,1.0,14000,12.18,0,0.25,N,7,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22604,29,25400,1.0,7500,14.59,1,0.3,Y,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
22605,29,56000,4.0,18000,14.61,0,0.32,Y,9,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
22606,28,56000,9.0,4800,14.61,0,0.09,Y,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
22607,27,27000,2.0,7500,12.69,0,0.28,N,10,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
22608,29,27600,2.0,7500,6.62,0,0.27,N,9,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
22609,27,30000,5.0,7500,14.84,0,0.25,N,7,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
22610,33,30000,14.0,7500,11.86,1,0.25,N,5,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
22611,35,56000,1.0,15000,11.26,0,0.27,N,10,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
22612,31,31000,5.0,7500,7.49,0,0.24,N,9,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
22614,30,32004,0.0,7500,13.47,0,0.23,Y,10,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
22615,30,56004,9.0,9600,5.99,0,0.17,N,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
22616,27,33000,2.0,7500,15.65,1,0.23,Y,7,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
22617,33,33000,0.0,7500,11.34,0,0.23,N,9,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
22619,31,34000,0.0,7500,8.94,0,0.22,N,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
22620,28,34200,8.0,7500,8.94,0,0.22,N,7,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
22621,27,56004,5.0,5000,7.74,0,0.09,N,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
22622,27,56004,4.0,3100,9.32,0,0.06,N,7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22623,30,56030,14.0,13000,11.89,0,0.23,N,7,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
22624,29,56033,7.0,16000,14.65,0,0.29,N,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
22625,33,56100,13.0,16000,6.03,0,0.29,N,8,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
22626,30,35004,0.0,7500,8.63,0,0.21,N,5,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
22627,35,35300,0.0,7500,12.29,0,0.21,Y,7,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
22628,28,56148,12.0,2400,13.99,0,0.04,N,6,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
22629,27,56244,11.0,12000,14.22,0,0.21,N,8,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
22630,32,56256,2.0,6500,6.17,0,0.12,N,5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22632,27,56331,7.0,10000,10.36,0,0.18,N,10,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22633,34,56400,2.0,7000,7.9,0,0.12,N,10,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22634,31,37000,5.0,7500,15.23,0,0.2,N,6,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
22635,34,56400,8.0,12100,5.79,0,0.21,N,9,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
22636,28,31000,1.0,7500,15.31,1,0.24,Y,5,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
22637,30,38168,5.0,7500,9.76,0,0.2,N,6,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
22641,30,40000,3.0,7500,12.69,0,0.19,N,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
22643,30,56604,3.0,3000,17.58,0,0.05,N,9,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
22644,30,56628,2.0,12000,8.94,0,0.21,N,10,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
22645,31,34000,2.0,7500,15.58,1,0.22,N,5,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
22646,28,56700,11.0,15000,12.12,0,0.26,N,7,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
22648,29,56700,14.0,11000,10.62,0,0.19,N,6,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22649,28,40000,2.0,7500,11.86,0,0.19,N,8,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
22650,32,56784,3.0,12000,14.96,0,0.21,Y,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
22651,28,50820,12.0,10000,10.59,1,0.2,N,8,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
22652,28,56864,5.0,12300,7.88,0,0.22,N,7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22653,29,40000,7.0,7500,12.73,0,0.19,Y,9,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
22654,32,34000,0.0,7500,10.01,1,0.22,N,5,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
22657,32,40000,2.0,7500,8.0,0,0.19,N,6,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
22658,28,57000,5.0,9500,7.51,0,0.17,N,5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22659,29,42000,0.0,7500,12.87,0,0.18,Y,8,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
22660,28,36000,2.0,7500,10.39,1,0.21,N,9,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
22661,27,36000,0.0,7500,13.55,1,0.21,Y,7,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
22662,28,57000,13.0,9600,15.96,0,0.17,Y,9,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
22665,27,57000,11.0,15000,6.03,0,0.26,N,6,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
22666,29,44875,0.0,7500,8.32,0,0.17,N,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
22667,27,45000,4.0,7500,15.27,0,0.17,N,8,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
22668,27,57000,11.0,3000,7.51,0,0.05,N,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22669,35,57000,8.0,5500,7.49,0,0.1,N,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
22670,27,45000,0.0,7500,12.73,0,0.17,Y,6,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
22671,28,51000,1.0,4775,7.49,1,0.09,N,6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22672,34,39000,0.0,7500,9.45,1,0.19,N,9,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
22673,29,45756,7.0,7500,10.0,0,0.16,N,7,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
22674,27,51000,1.0,10000,6.99,1,0.2,N,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
22675,27,46000,4.0,7500,13.49,0,0.16,N,5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
22676,30,57000,1.0,4500,7.49,0,0.08,N,10,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22677,30,46800,0.0,7500,7.88,0,0.16,N,10,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
22678,30,48000,4.0,7500,7.49,0,0.16,N,6,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
22679,28,48500,3.0,7500,12.86,0,0.15,N,7,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
22680,27,42996,11.0,7500,11.91,1,0.17,N,7,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
22681,32,57000,11.0,9000,13.35,0,0.16,Y,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
22682,33,57000,4.0,13000,7.88,0,0.23,N,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22683,29,57000,4.0,2500,6.76,0,0.04,N,7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
22684,30,57000,2.0,6000,7.51,0,0.11,N,8,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22685,29,57000,5.0,5000,11.86,0,0.09,N,10,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22686,33,44000,1.0,7500,12.92,1,0.17,Y,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
22687,31,57000,10.0,8000,9.88,0,0.14,N,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22688,30,50400,2.0,7500,10.25,0,0.15,N,7,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
22689,28,57000,2.0,6000,12.73,0,0.11,N,10,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
22690,33,50750,2.0,7500,11.91,0,0.15,Y,6,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
22691,28,51000,13.0,7500,16.49,0,0.15,Y,7,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
22692,28,51000,2.0,20400,17.74,1,0.4,Y,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
